11832,12109,17,1419720,2017-07-16,7:42:00 PM,0,0,23.12,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11833,12110,17,1419840,2017-07-16,7:44:00 PM,0,0,28.72,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834,12111,17,1419960,2017-07-16,7:46:00 PM,0,0,31.31,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11835,12112,17,1420080,2017-07-16,7:48:00 PM,0,0,32.7,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11836,12113,17,1420200,2017-07-16,7:50:00 PM,0,0,30.64,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11837,12114,17,1420320,2017-07-16,7:52:00 PM,0,0,24.68,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11838,12115,17,1420440,2017-07-16,7:54:00 PM,0,0,16.35,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11839,12116,17,1420560,2017-07-16,7:56:00 PM,0,0,4.86,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11840,12117,17,1420680,2017-07-16,7:58:00 PM,0,0,1.16,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11841,12118,17,1420800,2017-07-16,8:00:00 PM,0,0,1.16,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11842,12119,17,1420920,2017-07-16,8:02:00 PM,0,0,1.16,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11843,12120,17,1421040,2017-07-16,8:04:00 PM,0,0,1.09,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844,12121,17,1421160,2017-07-16,8:06:00 PM,0,0,1.07,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845,12122,17,1421280,2017-07-16,8:08:00 PM,0,0,1.04,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11846,12123,17,1421400,2017-07-16,8:10:00 PM,0,0,1,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11847,12124,17,1421520,2017-07-16,8:12:00 PM,0,0,1,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11848,12125,17,1421640,2017-07-16,8:14:00 PM,0,0,0.94,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11849,12126,17,1421760,2017-07-16,8:16:00 PM,0,0,0.9,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11850,12127,17,1421880,2017-07-16,8:18:00 PM,57,0,0.77,0,1,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11851,12128,17,1422000,2017-07-16,8:20:00 PM,0,0,0.65,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11852,12129,17,1422120,2017-07-16,8:22:00 PM,0,0,0.61,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853,12130,17,1422240,2017-07-16,8:24:00 PM,0,0,0.61,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11854,12131,17,1422360,2017-07-16,8:26:00 PM,0,0,0.61,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11855,12132,17,1422480,2017-07-16,8:28:00 PM,0,0,0.57,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11856,12133,17,1422600,2017-07-16,8:30:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11857,12134,17,1422720,2017-07-16,8:32:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11858,12135,17,1422840,2017-07-16,8:34:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11859,12136,17,1422960,2017-07-16,8:36:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11860,12137,17,1423080,2017-07-16,8:38:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11861,12138,17,1423200,2017-07-16,8:40:00 PM,0,0,0.55,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862,12139,17,1423320,2017-07-16,8:42:00 PM,0,0,0.5,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11863,12140,17,1423440,2017-07-16,8:44:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11864,12141,17,1423560,2017-07-16,8:46:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11865,12142,17,1423680,2017-07-16,8:48:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11866,12143,17,1423800,2017-07-16,8:50:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11867,12144,17,1423920,2017-07-16,8:52:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11868,12145,17,1424040,2017-07-16,8:54:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11869,12146,17,1424160,2017-07-16,8:56:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11870,12147,17,1424280,2017-07-16,8:58:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11871,12148,17,1424400,2017-07-16,9:00:00 PM,0,0,0.49,0,0,REST-S,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
